survey_title,target_audience,survey_id,section_id,section_title,item_id,column_name,label,type,scale,options,dimension,required,label_en,source,frames,name_in_frames,numeric_column,numeric_coding,notes
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),1,behavior_matrix.1,"Quando seu(a) filho(a) não consegue fazer uma atividade, ele pede ajuda?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Emocional,,"When your child cannot do an activity, does he/she ask for help?",questionnaire,df_par; df_dy,df_par: behavior_matrix.1; df_dy: behavior_matrix.1_familia,behavior_matrix.1_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.1_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),2,behavior_matrix.2,"Quando alguém pensa diferente dele(a), ele(a) consegue dizer o que pensa mesmo assim?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Social,,"When someone thinks differently, can your child still say what he/she thinks?",questionnaire,df_par; df_dy,df_par: behavior_matrix.2; df_dy: behavior_matrix.2_familia,behavior_matrix.2_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.2_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),3,behavior_matrix.3,Ele(a) tem facilidade em fazer amigos novos?,matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Social,,Does your child make new friends easily?,questionnaire,df_par; df_dy,df_par: behavior_matrix.3; df_dy: behavior_matrix.3_familia,behavior_matrix.3_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.3_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),4,behavior_matrix.4,"Quando algo ruim acontece, ele(a) consegue não ficar muito nervoso ou irritado?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Emocional,,"When something bad happens, can your child avoid getting too nervous or irritated?",questionnaire,df_par; df_dy,df_par: behavior_matrix.4; df_dy: behavior_matrix.4_familia,behavior_matrix.4_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.4_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),5,behavior_matrix.5,"Consegue participar de atividade de grupo ou brincadeiras com seus colegas, sem brigar?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Social,,Can your child take part in group activities or games with classmates without fighting?,questionnaire,df_par; df_dy,df_par: behavior_matrix.5; df_dy: behavior_matrix.5_familia,behavior_matrix.5_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.5_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),6,behavior_matrix.6,"Quando sente raiva, tristeza ou medo, ele(a) consegue se controlar sem chorar ou brigar?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Emocional,,"When feeling anger, sadness or fear, can your child control himself/herself without crying or fighting?",questionnaire,df_par; df_dy,df_par: behavior_matrix.6; df_dy: behavior_matrix.6_familia,behavior_matrix.6_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.6_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),7,behavior_matrix.7,Ele(a) consegue prestar atenção quando está fazendo as tarefas da escola?,matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Acadêmica,,Can your child pay attention while doing schoolwork?,questionnaire,df_par; df_dy,df_par: behavior_matrix.7; df_dy: behavior_matrix.7_familia,behavior_matrix.7_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.7_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),8,behavior_matrix.8,"Se alguém faz algo que ele(a) não gosta, consegue falar sobre o que sente e pensa para a pessoa?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Social,,"If someone does something your child does not like, can he/she tell that person what he/she feels and thinks?",questionnaire,df_par; df_dy,df_par: behavior_matrix.8; df_dy: behavior_matrix.8_familia,behavior_matrix.8_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.8_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),9,behavior_matrix.9,Ele(a) consegue entender todas as matérias na escola?,matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Acadêmica,,Can your child understand all the subjects at school?,questionnaire,df_par; df_dy,df_par: behavior_matrix.9; df_dy: behavior_matrix.9_familia,behavior_matrix.9_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.9_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),10,behavior_matrix.10,"Quando ele(a) está triste ou não está bem, consegue conversar com você sobre isso?",matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Emocional,,"When your child is sad or not well, can he/she talk to you about it?",questionnaire,df_par; df_dy,df_par: behavior_matrix.10; df_dy: behavior_matrix.10_familia,behavior_matrix.10_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.10_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,behavior_matrix,Comportamento do seu filho(a),11,behavior_matrix.11,Ele(a) consegue enfrentar um pensamento ruim?,matrix,😕 1 – Não consegue de jeito nenhum | 🙁 2 – Consegue muito pouco | 😐 3 – Consegue mais ou menos | 🙂 4 – Consegue bem | 😄 5 – Consegue muito bem,,Autoeficácia Emocional,,Can your child face a bad thought?,questionnaire,df_par; df_dy,df_par: behavior_matrix.11; df_dy: behavior_matrix.11_familia,behavior_matrix.11_num,digit of the chosen option: 1 = Não consegue de jeito nenhum ... 5 = Consegue muito bem (df_dy: behavior_matrix.11_num_familia),"Caregiver report of the same child. Self-efficacy item. Paper 1 two-factor solution: f1 Engagement = items 1, 3, 5, 7, 9; f2 Regulation/assertiveness = items 2, 4, 6, 8, 10, 11; total = mean of the 11 numeric items. In the DA notebooks the numeric items are renamed i1-i11 (df_st, df_par) and a1-a11 / p1-p11 (df_dy: child / caregiver report)."
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q12,yes_no_questions.q12,Ele(a) gosta de ir para a escola?,select,,Sim | Não,Autoeficácia Social,True,Does your child like going to school?,questionnaire,df_par; df_dy,df_par: yes_no_questions.q12; df_dy: yes_no_questions.q12_familia,yes_no_questions.q12_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q12_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q13,yes_no_questions.q13,"Ele(a) tem dor de cabeça com frequência, mesmo quando não está doente?",select,,Sim | Não,Ansiedade,True,Does your child often have headaches even when not sick?,questionnaire,df_par; df_dy,df_par: yes_no_questions.q13; df_dy: yes_no_questions.q13_familia,yes_no_questions.q13_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q13_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q14,yes_no_questions.q14,Ele(a) tem dificuldades para dormir?,select,,Sim | Não,Ansiedade,True,Does your child have trouble sleeping?,questionnaire,df_par; df_dy,df_par: yes_no_questions.q14; df_dy: yes_no_questions.q14_familia,yes_no_questions.q14_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q14_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q15,yes_no_questions.q15,Ele(a) se preocupa muito com coisas que ainda nem aconteceram?,select,,Sim | Não,Ansiedade,True,Does your child worry a lot about things that have not happened yet?,questionnaire,df_par; df_dy,df_par: yes_no_questions.q15; df_dy: yes_no_questions.q15_familia,yes_no_questions.q15_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q15_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q16,yes_no_questions.q16,"Sabe se alguém já fez bullying com ele(a) na escola? (já o machucou, o xingou ou deu um apelido que ele(a) não gostou, mais de uma vez)?",select,,Sim | Não,Bullying,True,"Do you know if anyone has bullied your child at school (hurt, insulted or gave a nickname he/she did not like, more than once)?",questionnaire,df_par; df_dy,df_par: yes_no_questions.q16; df_dy: yes_no_questions.q16_familia,yes_no_questions.q16_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q16_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q17,yes_no_questions.q17,"Sabe se ele(a) já fez bullying com alguém, mesmo sem querer (já machucou, xingou ou deu um apelido que seu colega não gostou, mais de uma vez)?",select,,Sim | Não,Bullying,True,"Do you know if your child has bullied someone, even unintentionally (hurt, insulted or gave a classmate a nickname they did not like, more than once)?",questionnaire,df_par; df_dy,df_par: yes_no_questions.q17; df_dy: yes_no_questions.q17_familia,yes_no_questions.q17_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q17_num_familia),Caregiver report of the same child.
Inventário de Saúde Emocional - Família,Pais/Familia,720203e3-ed03-46e9-8352-86b17a74c0de,yes_no_questions,Perguntas adicionais,q18,yes_no_questions.q18,Sabe se ele(a) já viu alguém sofrendo bullying?,select,,Sim | Não,Bullying,True,Do you know if your child has ever seen someone being bullied?,questionnaire,df_par; df_dy,df_par: yes_no_questions.q18; df_dy: yes_no_questions.q18_familia,yes_no_questions.q18_num,Sim = 1; Não = 0 (df_dy: yes_no_questions.q18_num_familia),Caregiver report of the same child.
(all instruments),(all),,metadata,Platform export fields,,survey_title,Título do questionário,text,,,,,Questionnaire title,platform metadata,raw CSV only,raw CSV only (dropped in DP),,,One value per CSV; replaced by 'instrument' in ep.rds.
(all instruments),(all),,metadata,Platform export fields,,target_audience,Público-alvo,text,,,,,Target audience,platform metadata,raw CSV only,raw CSV only (dropped in DP),,,student | parent | teacher.
(all instruments),(all),,metadata,Platform export fields,,respondent_type,Tipo de respondente,text,,,,,Respondent type,platform metadata,raw CSV only,raw CSV only (dropped in DP),,,Same as target_audience.
(all instruments),(all),,metadata,Platform export fields,,response_id,ID da resposta,id,,,,,Response id (UUID),platform metadata,df_st; df_par; df_t; df_dy,"df_st: response_id; df_par: response_id; df_dy: response_id_aluno, response_id_familia; df_t: response_id_pratica, response_id_qualidade",,,Unique per submitted form.
(all instruments),(all),,metadata,Platform export fields,,respondent_id,ID do respondente,id,,,,,Respondent id (UUID),platform metadata,df_st; df_par; df_t; df_dy,all frames: respondent_id (never suffixed),,,KEY. In the student and family inventories it is the CHILD's platform id (both forms are about the same child): df_dy = inner join of df_st and df_par on respondent_id (406 dyads). In df_t it is the TEACHER's id (practice and QoL responses joined on it). Unique within each frame.
(all instruments),(all),,metadata,Platform export fields,,respondent_name,Nome do respondente,text,,,,,Respondent name,platform metadata,df_st; df_par; df_t; df_dy,"df_st: respondent_name; df_par: respondent_name; df_dy: respondent_name_aluno, respondent_name_familia; df_t: respondent_name_pratica, respondent_name_qualidade",,,Direct identifier: drop before sharing or analysis. Child's name in df_st/df_par/df_dy; NA in df_t (teachers are named in demographics.full_name).
(all instruments),(all),,metadata,Platform export fields,,answered_by,Preenchido por (ID),id,,,,,Platform user id of the staff member who entered the answers on behalf of the respondent,platform metadata,df_st; df_par; df_t; df_dy,"df_st: answered_by; df_par: answered_by; df_dy: answered_by_aluno, answered_by_familia; df_t: answered_by_pratica, answered_by_qualidade",,,NA = respondent answered directly (9 students and 6 caregivers were entered by staff). NA in df_t.
(all instruments),(all),,metadata,Platform export fields,,answered_by_name,Preenchido por (nome),text,,,,,Name of the staff member who entered the answers,platform metadata,df_st; df_par; df_t; df_dy,"df_st: answered_by_name; df_par: answered_by_name; df_dy: answered_by_name_aluno, answered_by_name_familia; df_t: answered_by_name_pratica, answered_by_name_qualidade",,,Direct identifier: drop before sharing or analysis. NA when answered_by is NA.
(all instruments),(all),,metadata,Platform export fields,,class_id,ID da turma,id,,,,,Class id (UUID),platform metadata,df_st; df_par; df_t; df_dy,"df_st: class_id; df_par: class_id; df_dy: class_id_aluno, class_id_familia; df_t: class_id_pratica, class_id_qualidade",,,Student's class. Teachers' demographics.class_evaluated holds the same id: join teachers to students by class. NA in df_t.
(all instruments),(all),,metadata,Platform export fields,,class_name,Nome da turma,text,,,,,Class name,platform metadata,df_st; df_par; df_t; df_dy,"df_st: class_name; df_par: class_name; df_dy: class_name_aluno, class_name_familia; df_t: class_name_pratica, class_name_qualidade",,,e.g. '4º ano A'; spelling and case vary across schools. NA in df_t.
(all instruments),(all),,metadata,Platform export fields,,class_year,Ano letivo da turma,integer,,,,,School year of the class,platform metadata,df_st; df_par; df_t; df_dy,"df_st: class_year; df_par: class_year; df_dy: class_year_aluno, class_year_familia; df_t: class_year_pratica, class_year_qualidade",,,2024 or 2026 in the raw export; 2026 only after cleaning. NA in df_t.
(all instruments),(all),,metadata,Platform export fields,,school_id,ID da escola,id,,,,,School id (UUID),platform metadata,df_st; df_par; df_t; df_dy,"df_st: school_id; df_par: school_id; df_dy: school_id_aluno, school_id_familia; df_t: school_id_pratica, school_id_qualidade",,,NA in the student and family exports; filled in the teacher exports.
(all instruments),(all),,metadata,Platform export fields,,school_name,Nome da escola,text,,,,,School name,platform metadata,df_st; df_par; df_t; df_dy,"df_st: school_name; df_par: school_name; df_dy: school_name_aluno, school_name_familia; df_t: school_name_pratica, school_name_qualidade and coalesced school_name",,,"Three municipal schools of Nova Mutum, MT: O SEMEADOR, Futuro Brilhante, Marton Lucca. Records from Escola Modelo (platform demonstration school) and Secretaria de Educação were removed in DP."
(all instruments),(all),,metadata,Platform export fields,,completed_at,Data/hora de conclusão,datetime,,,,,Submission timestamp,platform metadata,df_st; df_par; df_t; df_dy,"df_st: completed_at; df_par: completed_at; df_dy: completed_at_aluno, completed_at_familia; df_t: completed_at_pratica, completed_at_qualidade",,,POSIXct. T1 collection: March-May 2026.
(all instruments),(all),,metadata,Platform export fields,,_status,Situação da resposta,text,,,,,Response status,platform metadata,df_st; df_par; df_t; df_dy,"df_st: _status; df_par: _status; df_dy: _status_aluno, _status_familia; df_t: _status_pratica, _status_qualidade",,,completed | draft in the raw export; ep.rds keeps only completed.
(all instruments),(all),,derived,Created in the DP notebook,,instrument,Instrumento (DP),text,,,,,Instrument tag added in DP,derived (DP),df_st; df_par; df_t; df_dy,"df_st: instrument; df_par: instrument; df_dy: instrument_aluno, instrument_familia; df_t: instrument_pratica, instrument_qualidade",,,"students | parents | teachers_practice | teachers_qol. Frames in ep.rds: df_st students (n = 741), df_par caregivers (n = 912), df_t teachers (n = 111 people; one row per teacher, both inventories side by side), df_dy child-caregiver dyads (n = 406). DP cleaning: kept _status == completed, removed test names, teachers with birth year >= 2026, and records outside the three schools."
(all instruments),(all),,derived,Created in the DP notebook,,has_pratica,Respondeu ao inventário de prática (DP),logical,,,,,Teacher answered the practice inventory,derived (DP),df_t,df_t: has_pratica,,,TRUE/FALSE. Practice columns are NA when FALSE.
(all instruments),(all),,derived,Created in the DP notebook,,has_qualidade,Respondeu ao inventário de qualidade de vida (DP),logical,,,,,Teacher answered the QoL inventory,derived (DP),df_t,df_t: has_qualidade,,,TRUE/FALSE. questions_matrix columns are NA when FALSE.
(all instruments),(all),,derived,Created in the DP notebook,,full_name,Nome do professor (DP),text,,,,,"Teacher name, coalesced from both inventories",derived (DP),df_t,df_t: full_name,,,Direct identifier: drop before sharing or analysis.
(all instruments),(all),,derived,Created in the DP notebook,,<item>_num,Recodificação numérica (DP),convention,,,,,Numeric recode of a questionnaire item,derived (DP),df_st; df_par; df_t; df_dy,"<column_name>_num, keeping the original text column",,,"Created for behavior_matrix, yes_no_questions, demographics.age, matrix_1, matrix_2, initial_questions.q_1/q_2 and questions_matrix; rule in numeric_coding of each item."
(all instruments),(all),,derived,Created in the DP notebook,,<column>_aluno / <column>_familia,Sufixos das díades (DP),convention,,,,,Dyad suffixes,derived (DP),df_dy,df_dy only,,,df_dy = df_st inner-joined to df_par on respondent_id. Columns present in both frames get _aluno (child report) and _familia (caregiver report); columns unique to one form keep their name.
(all instruments),(all),,derived,Created in the DP notebook,,<column>_pratica / <column>_qualidade,Sufixos dos professores (DP),convention,,,,,Teacher suffixes,derived (DP),df_t,df_t only,,,df_t = practice inventory full-joined to QoL inventory on respondent_id. Columns present in both files get _pratica / _qualidade; columns unique to one inventory keep their name.
